title,body,label
ناسا تصاویری از یک شیء ناشناس در اطراف خورشید ضبط کرد,"اسپوتینک در مطلبی نوشت:  «یک یوفو شناس ادعا کرد ماهواره ناسا یک سفینه مکعبی شکل فضایی که ۱۰ برابر بزرگتر از زمین بوده را عکس برداری کرده است . این شی مرموز توسط رصدخانه خورشیدی و هور سپهری یا سوهو (SOHO) با همکاری آژانس فضایی اروپا رصد شده است. مأموریت این رصدخانه که در سال ۱۹۹۶ آغاز شد، بررسی فضای داخلی و خارجی خورشید بود. در ۲۵ سال گذشته، سوهو همچنین بیش از سه هزار دنباله دار را کشف کرده است. 

یک یوفولوژیست برجسته ادعا می‌کند که ماهوار سوهو ناسا تصاویری از ""یک شی مکعبی شکل بیگانه ضبط کرده که ۱۰ برابر بزرگتر از زمین است.  «اسکات وارینگ» یوفو شناس (شخصی که به مطالعه گزارش‌ها، پرونده‌های بصری، شواهد فیزیکی و دیگر پدیده‌های مرتبط با اشیاء ناشناس پرنده یا به اختصار یوفوها می‌پردازد) برجسته در پستی در وبلاگ خود که به یوفوها اختصاص دارد نوشته است: این فضاپیمای عظیم به منظور جمع آوری انرژی از خورشید می‌آید و می‌رود. 

وارینگ در پست خود نوشت: عقیده بر این است که این شی مکعبی شکل، فضایی توخالی را در خورشید ایجاد کرده تا در آن زندگی کنند و از آن انرژی بگیرند یا ذرات خاصی وجود دارد که ما هنوز از وجود آن آگاه نیستیم و این فضاپیما در حال جمع آوری آن ذرات نادر است. در هر صورت این خورشید آن‌ها است و از آن ما نیست و ما به‌اندازه آن‌ها کنترلی بر روی خورشید نداریم. 

با این حال دانشمندان ناسا تردید دارند که این مکعب فضایی منشا فرازمینی داشته باشد.  «جیمز اوبرگ» کارمند پیشین آژانس فضایی در این خصوص گفت: که بیشتر رؤیت یوفوها به اجسامی مربوط می‌شود که جلوی دوربین‌ها شناور است. اوبرگ به دیلی اکسپرس گفت: ""من تجربه کافی با پرواز فضایی واقعی داشته‌ام که درک کنم آنچه که در بسیاری از فیلم‌ها مشاهده می‌شود، چیزی غیر از هنجارهایی از پدیده‌های کاملا دنیوی نیست که در تنظیمات عجیب و غریب دوربین‌ها رخ می‌دهند. ",1
توضیحات دبیر شورای امنیت کشور درباره صدای شنیده در استان همدان,"به گزارش روز یکشنبه ایرنا، سید مجید میراحمدی معاون امنیتی و انتظامی وزارت کشور درباره شنیده شدن صدای مهیب در استان همدان، گفت: با بررسی دستگاه‌های امنیتی و انتظامی مشخص شد که صدای شنیده شده ناشی از رعد و برق بوده و حادثه خاصی رخ نداده است.

شبکه‌های اجتماعی و برخی رسانه‌ها شب گذشته از صدای مهیبی در استان همدان خبر داده بودند.",1
مشاور وزیر بهداشت: اتفاقات اعجاب‌آوری که درباره جمعیت در کشور رخ داده، قابل قبول نیست,"مشاور وزیر بهداشت درباره طرح مجلس برای جوانی جمعیت با بیان اینکه معتقد نیستم که همه جوانب موضوع جمعیت در طرح جوانی جمعیت دیده شده است، گفت: اما باید دلسوزی کنیم، قدم جلو بگذاریم و کمک کنیم که موضوع به بهترین نحو جمع شود و به کمک مردم آید.

دکتر محمداسماعیل اکبری در گفت و گو با ایسنا، با اشاره به طرح جوانی جمعیت که اخیرا در مجلس تصویب شد، گفت: اخیرا با توجه به تصویب طرح جوانی جمعیت یا حمایت از خانواده در مجلس شورای اسلامی مبتنی بر اصل ۸۵ قانون اساسی و ارجاع آن به شورای نگهبان، ایراداتی را شورای نگهبان گرفته که مجلس در حال تدوین پاسخ‌های آن است و به زودی پاسخ برمی‌گردد. بعید می‌دانم تا امروز هیچ مصوبه مجلسی حتی مصوبه‌های سخت اقتصادی در این حد فراوان تحت ذره‌بینی انواع مختلف تخصص‌ها و گروه‌های سیاسی و گاهی علمی و گاهی شبه علمی و تجمعات مختلفی که به بهانه‌های گوناگون تشکیل می‌شوند، قرار گرفته باشد.

وی ادامه داد: نکته‌ای که بین تمام این اظهارنظرها مشترک است، چه آنها که دلسوزان نظام معرفی می‌شوند و چه آنهایی که بی تفاوتند یا خدایی نکرده حتی گاهی عنادهایی دارند، همه نقطه مشترک‌شان این است که بر اصل مطلب دلسوزی ندارند و همه دنبال حاشیه‌ها هستند. اینکه به اصل مطلب، یعنی به موضوع جمعیت دلسوزی ندارند، خیلی برای انسان دل‌شکنی می‌آورد. ۷۰ سال نزول جمعیتی را برایمان طراحی کردند. ۴۰ سال خودمان بازیگر میدان نزول جمعیتی بودیم، اما یک نفر دم نزد.

وی گفت:  تمام این آقایان و خانم‌های حقوق‌دان و معلمین و محصلین و گروه‌های سیاسی و ... هیچ کدام نگفتند که چه اتفاق شومی در این مملکت دارد، می‌افتد. در سال ۱۳۹۸ بالغ بر ۱۷۰ هزار بچه کمتر از سال ۱۳۹۷ به دنیا آمد. این خسران جمعیتی و این خسران سرمایه‌ای، عاطفی، علمی و اقتصادی را هیچکس بها نداد، اما ببینید که الان چه خبر است. این گروه حقوقدان نظر می‌دهد، آن آقای معلم، آن آقای علمی و شبه علمی. واقعا چه خبر است؟. آیا هنوز می‌خواهیم بازیگر همان میدان ۴۰ سال گذشته موضوع جمعیت در دنیا باشیم. خداوند از ما نمی گذرد و تاریخ اینها را ثبت می‌کند.

اکبری گفت: حتی نهادها و ارگان‌های وابسته با نظام شادمان از این هستند که تاخیر می‌اندازند. این خیلی عجیب است. دلسوزی مفهومش این است که حتی اگر خلافی دارد، اگر اشکال قانونی، حقوقی، تخصصی و ... دارد، با دلسوزی جلو رود و این را حل کنیم، بلکه کمکی به جمعیت کنیم و بلکه طوری این گره را باز کنیم. اگر تعبدی فکر می‌کنیم که تکلیف روشن است. ولایت فقیه که همان ولایت رسول‌الله است، به روشنی به قولی بیش از ۴۰ بار تذکر دادند. به اغلب وزرا و روسای جمهور و معاونان‌شان تذکر موضوع را دادند. به مردم به شکل‌های مختلف تذکر دادند. اگر قانون‌گرا هستیم، طبق اصل ۱۱۰ قانون اساسی سیاست‌های کلی ابلاغ شده و دولت مصوب کرده، چرا کسی قانون گرایی نمی‌کند و این همه نامه و مکتوبه که بیرون می آید، حرفی از قانون‌ها و سوابق نمی‌زنند. اگر هم عقلانیت دارند که باید بدانند که سرمایه اجتماعی اصلی هر ملت جمعیتش است. اگر هم عاطفی هستند مگر می‌شود پدر و مادر جوانی را کمک نکرد که پدر و مادر شوند و فرزند به دنیا آورند. دل انسان می‌شکند وقتی که فقط ایراداتی می‌گیرند که گاهی بنی‌اسرائیلی بوده و از آن هم بدتر است.

وی تاکید کرد: من معتقد نیستم که همه جوانب موضوع جمعیت در طرح جوانی جمعیت دیده شده، اما باید دلسوزی کنیم، قدم جلو بگذاریم و کمک کنیم که موضوع به بهترین نحو جمع شود و به کمک مردم آید. امیدوارم تاریخ این تلخی‌هایی را که بعضا سبب آن هستند، ثبت کند و ان شاءالله به موقع هم بروز دهد. هیهات اگر ما خودمان به موقع این مطلب مهم را درک نکرده باشیم و خدایی نکرده انسان فکر کند که به دلیل تفکرات غرب‌گرایانه یا شرق‌گرایانه یا نگاه نکردن به ملت برخی حرف‌ها را می‌زنیم.

اکبری گفت: اتفاقات اعجاب‌آوری که درباره جمعیت در کشور رخ داده، واقعا قابل قبول نیست که ببینیم و حرف نزنیم؛ چه برای افرادی که مذهبی هستند و چه برای افرادی که قانونمند و حقوق‌دانند و چه برای کسانیکه تخصص دارند و ابراز علم می‌کنند. اکنون میزان باروری کلی در کشور ما حدود ۱.۶ شده است. یعنی حتما جمعیت افولی است. رشد جمعیت شش دهم است و به زودی به صفر می‌رسد.

وی افزود: در عین حال سالمندی در ۲۰ سال آینده دو برابر می‌شود. جوانان و کارکنان باید پاسخ نیاز بزرگواران سالمند را هم بدهند. نکته اساسی این است که سالمند کرامت دارد. جامعه‌ای که به سالمندش کرامت نداشته باشد، محکوم به فناست و از طرفی جامعه‌ای که درصد سالمندی آن درصدی بیشتر از حد معمول باشد، محکوم به فناست. باید توجه کرد که نباید بیش از شش تا هفت درصد جمعیت سالمند باشند.

اکبری ادامه داد: سالانه بیش از یک میلیون و ۳۰۰ هزار سقط در کشور داریم که ۳۸ درصد آن‌ها یعنی قریب به ۵۳۰ هزار نفر عمدی و جنایی هستند. کدام حقوق‌دان یا واحد حقوقی تاکنون اطلاعیه و بیانیه داده و اعلام کرده من می‌خواهم جلوی این اتفاق عجیب را بگیرم؟ گروه‌های مذهبی ، علمی و تخصصی برای کاهش میزان سقط چه کار کردند.؟

وی ادامه داد: گاهی اوقات تا ۲۶ درصد خلاف بررسی و ارزیابی غربالگری جنین داریم، چه کسی دردش آمد و پیشگیری کرد. برخی ارزیابی کردند که کشتن جنین سالم بهتر از این است که مبادا یک جنین معلول به دنیا آید. ما تحت فشار سازمان‌های بین‌المللی قرار گرفتیم،  آنقدر حاشیه‌ها را پررنگ کردیم که اصل موضوع و متن را فراموش کنیم. به هر حال امیدوارم خداوند توان فهم و بصیرت عمل به تمام کسانی که دلسوز جامعه و ایران هستند اعطا کند و اینقدر لجاجت‌ها و گاهی عنادها را از این عنودها و لجوج‌ها نبینیم و خدمتی را ببینیم که مدنظر خدا باشد. تاریخ همه چیز را ثبت خواهد کرد. من فقط منظورم نهادهای مدنی نیست، بلکه نهادهای رسمی و مسئول مملکتی هم باید پاسخگوی وضعیتشان در طول تاریخ و بلاهایی که بر سر جمعیت ایران آمده، باشند.",1
ثبت بیش از یک میلیون اشتغال خالص در سامانه رصد,"وزیر تعاون، کار و رفاه اجتماعی گفت: طی سال گذشته یک میلیون و ۳۶۰ هزار اشتغال خالص در سامانه رصد در کشور ثبت شد.

سید صولت مرتضوی امروز ۱۳ تیرماه در نشست کارگروه اشتغال خراسان رضوی که در استانداری برگزار شد، اظهار کرد: طی سال گذشته یک میلیون و ۳۶۰ هزار اشتغال خالص در سامانه رصد اشتغال در کشور ثبت شده که سه مرتبه راستی آزمایی شده است.

وی افزود: این راستی آزمایی در سه مرحله پیامکی، تلفنی و میدانی بوده که ۷۸ درصد صحت سنجی در نظارت میدانی انجام گرفته است.

در ادامه یعقوبعلی نظری، استاندار خراسان رضوی اظهار کرد: از ابتدای امسال بیش از ۱۱ هزار شغل جدید در استان ایجاد شده است. سال گذشته هم بیش از ۱۱۶ هزار شغل در استان ایجاد شده بود.️

به گزارش اداره کل روابط عمومی استانداری خراسان رضوی محمد حسین روشنک، رئیس کانون کارآفرینان خراسان رضوی در ادامه اظهار کرد: ما در استان فرصت‌های جدید شغلی داریم اما مشکل نیروی کار داریم. درواقع کارگر ماهر به اندازه کافی وجود ندارد؛ بنگاه‌ها به دنبال کارگر می‌گردند.

مرتضوی ادامه داد: تاکنون براساس آمایش‌ها و سنجش‌هایی که صورت می‌گرفت، افراد بیکار به صورت کامل شناسایی نمی‌شدند که با طراحی این سامانه نقیصه یاد شده برطرف شد.

وی با اشاره به موفقیت‌های دولت سیزدهم در زمینه اشتغال و رفع مشکلات اقتصادی افزود: اسناد دهه ۹۰ که از سوی مرکز آمار ایران و بانک مرکزی ارائه شده، نشان می‌دهد که کشورمان تقریبا یک دهه با رشد منفی اقتصادی مواجه بوده و همه نماگرها شامل اشتغال، بیکاری، تراز تجاری، صادرات نفتی و غیرنفتی، شکاف طبقاتی و ضریب جینی موید این رشد منفی است.

وزیر تعاون کار و رفاه اجتماعی بیان کرد: در همین راستا اساسا به لحاظ سیاست‌های خصمانه غرب، تقریبا می‌توان گفت بخشی از صادرات منفی کشور در دهه ۹۰ با چالش جدی مواجه بود، فشار، خیلی سنگین بود و به دلایل مختلف نقطه آسیب کشور ما را نیز شناسایی کرده بودند، رویکرد، تعامل با دو یا سه کشور غربی بود لذا هر وقت سخنی در خصوص رفع مشکلات به میان می‌آمد می‌گفتند که باید چند مساله حل شود.

مرتضوی افزود: در سال ۱۴۰۰ بودجه کشور ناترازی بسیار گسترده‌ای داشت و برای تامین مایحتاج عمومی و کالاهای اساسی مردم ۸ میلیارد دلار در پایه بودجه پیش‌بینی شده بود که در پنج ماهه اول هزینه شد.

وی اضافه کرد: در این سال بدهی دولت به صندوق تامین اجتماعی منهای صندوق‌های بازنشستگی کشوری و لشکری، ۴۲۰ هزار میلیارد تومان بود و از سوی دیگر ناترازی صندوق‌های وزارت تعاون، کار و رفاه اجتماعی نیز حدود ۴۰۰ هزار میلیارد تومان بود.

وزیر تعاون، کار و رفاه اجتماعی گفت: برای نخستین بار در طول تاریخ ایران بودجه سال ۱۴۰۰ نسبت به سال قبل ۱۱۶ درصد در حوزه جاری افزایش یافت و منابعش هم پیش بینی نشده بود. در چنین شرایط و وضعیتی فردی (رئیس جمهور) پاک باخته و عاشق خدمت و ملت و تابع ولایت آمد و عالمانه خود را در معرض قرار داد و پذیرفتیم که می‌توانیم.

مرتضوی افزود: اکنون دولت از بحران عبور کرده و تمام مشکلات را پشت سر گذاشته است و ناترازی‌های بودجه سال ۱۴۰۰ به جایی رسید که تا پایان سال جبران شد.

وی ادامه داد: زمانی در انتهای کار دولت دوازدهم، در رسانه ها بحث ابربدهکاران بانکی مطرح شد اما یکی از این ابربدهکاران سازمان تامین اجتماعی بود که ۸۵ هزار میلیارد تومان مازاد برداشت از بانک داشت، یعنی پول پرقدرت که اثرات تورمی چند برابری نسبت به پول سالم و صحیح دارد.

وزیر تعاون، کار و رفاه اجتماعی گفت: دولت توانست تا پایان سال ۱۴۰۱، ۲۱۵ هزار میلیارد تومان از مطالبات معوق صندوق تامین اجتماعی و صندوق بازنشستگی را پرداخت کند، صادرات نفت را از ۳۰۰ هزار بشکه به یک میلیون و ۵۰۰ هزار بشکه رساند، ۸۰۰۰ مگاوات ناترازی تولید برق را در کشور جبران کرد و یک برنامه پنج ساله برای جبران ۲۴ هزار مگاوات ناترازی باقیمانده تولید برق را تدوین کرد.

مرتضوی به موفقیت‌های دولت در عرصه بین الملل اشاره کرد و افزود: عضویت ایران در پیمان شانگهای قطعی شده است، اختلافات بین ایران و کشورهای همسایه که توطئه‌های شیاطین بود، به دوستی تبدیل شد و دست مودت از سوی آنان به سوی ایران بلند شده، به طوری که وزیر امور خارجه عربستان دعوتنامه رسمی برای رییس جمهور ارسال کرده است.

وی به کار بزرگ دولت در حوزه اشتغال اشاره و اظهار کرد: پارسال افزون بر یک میلیون فرصت شغلی قابل تعریف در کشور ایجاد شد که البته برخی نهادها مانند آستان قدس رضوی و بنیاد مستضعفان اشتغال ایجادی خود را در سامانه رصد اشتغال ثبت نکرده‌اند.

وزیر تعاون، کار و رفاه اجتماعی گفت:سال گذشته ۴۰۰ هزار نفر در بخش تامین اجتماعی، بازنشستگی کشوری و لشکری و سایر صندوق ها در کشور بازنشسته شدند و به ۱۸۵ هزار نفر بیمه بیکاری پرداخت شده است.

مرتضوی افزود: در سال ۱۴۰۰ و سال ۱۴۰۱ نزدیک به یک میلیون و ۶۰۰ هزار نفر بیمه اجباری شدند یعنی برای اولین بار قراردادی بین آنها به عنوان کارگر و کارفرما منعقد شده و کارفرما مقید به پرداخت بیمه شده است.

وزیر تعاون، کار و رفاه اجتماعی گفت: در سه ماهه گذشته از سال نسبت به آن چه باید در سامانه رصد اشتغال ثبت می شده، ۲۷ یا ۲۸ درصد عقب هستیم و البته آمار خراسان رضوی در این زمینه بالاتر از میانگین کشوری است.",1
وقتی خرید کالای دست دو یک انتخاب است، نه اجبار,کمپین «نجات زمین با دست دو» دیوار الهام گرفته از جریان های سبز جهانی است که بر استفاده از کالای دست دو، نه به‌عنوان یک اجبار، که به‌عنوان انتخابی برای کمک به محیط‌زیست تاکید می‌کند.بحران‌های زیست محیطی دیگر یک مسئله برای نسل‌های بعد نیستند. به شکل روزمره دامن‌گیر ما هستند و هر روز بیشتر پیامدهای بحران‌هایی مثل کمبود آب، گرمایش زمین، آتش‌سوزی جنگل‌ها، تولید انواع آلایندگی‌ها و… را حس می‌کنیم و اثر آن‌ها را روی سلامت جسم و روان خود می‌بینیم.خیلی وقت‌ها صحبت از خرید وسایل دست دوم که می‌شود، افراد از اصطلاح معروفی استفاده می‌کنند: «یه نو بخر، خیال خودت رو راحت کن!». این روزها که بحران‌های محیط زیستی و گرمایش زمین، بسیاری از اهالی کرهٔ زمین را نگران کرده است، دلسوزان طبیعت این جملهٔ «یه نو بخر، خیال خودت رو راحت کن» را در بسیاری از موارد غلط می‌دانند. با توجه به شرایط فعلی محیط زیست، خریدن وسایل نو در خیلی از موارد، به جای راحتی بیشتر، نگرانی‌ها و دردسرها و آلودگی‌های بیشتری می‌سازد.واقعیت این است که فارغ از دلایل اقتصادی، خرید کالای دست دو به معنای بازگشت یک کالای قابل استفاده به چرخه مصرف است. یعنی مثلا به جای این که یک شلوار جین سالم که برای تولید آن نزدیک به ۷٫۵۰۰ لیتر آب مصرف شده، به زباله تبدیل شود، در دیوار آگهی می‌شود و توسط شما خریداری شده و مورد استفاده قرار می‌گیرد. بله به همین سادگی شما از هدر رفتن مصرف روزانه آب ۴۸ نفر جلوگیری کردید! شما توان خرید یک شلوار نو را داشتید، اما انتخاب کردید تا با خرید دست دو به نجات زمین کمک کنید.فعالان محیط زیست معتقدند که خریدن وسایل دست دوم ربطی به وضعیت مالی و تمکن اشخاص ندارد، و افراد از هر طبقه و با هر میزان ثروت باید در آن دخیل شوند و خرید لوازم کارکرده را کمکی بزرگ به زندگی خود و آیندگان در نظر بگیرند.یکی از مهم‌ترین مولفه‌های توسعه پایدار، گسترش فرهنگ استفاده از کالای دست دو و کارکرده است. توسعه پایدار فقط محدود به سیاست‌گذاری‌های دولتی نیست و بدون تغییر سبک زندگی، آموزش و تغییر الگوی مصرف نمی‌توانیم به توسعه پایدار همه‌جانبه فکر کنیم. در این میان، یکی از مهم‌ترین موضوعات دغدغه محیط‌زیست برای کسب‌وکارها است تا بتوانند اساس و ذات کسب‌وکار را پایدار بنا کنند و مداوم به خلق ارزش‌های مشترک بین کسب‌وکار خود و مسئله محیط‌زیست بیاندیشند.یکی از نمونه‌های پایداری کسب‌وکار، «دیوار» است. دیوار با تسهیل خرید و فروش لوازم دست دوم و تشویق افراد به این کار، قدم‌های بزرگی در جهت حفظ منابع و محیط زیست برداشته است. کمپین «نجات زمین با دست دوم» که بیلبوردهای آن این روزها در جای‌جای شهر دیده می‌شود، الهام گرفته از جریان‌های سبز جهانی است که با ترویج فرهنگ دست دوم، ز­­­­مین و آسمان را آبی‌تر می‌خواهند. «نجات زمین با دست دو» به ظاهر شعار کمپین مسئولیت اجتماعی دیوار است، اما در واقع ماموریتی است که اگر همه به آن باور داشته باشند، انجام شدنی است.,0
تصاویری که دست‌بوسی پاپ از خانواده روتشیلد را نشان می‌دهد.,تصویری در شبکه‌های اجتماعی و به‌خصوص تلگرام در حال دست‌به‌دست شدن است که نشان می‌دهد پاپ فرانچسکو، در حال بوسیدن دست چند نفر است که «کیپا» (کلاه مذهبی یهودیان) به‌سر دارند. اما زیر آن پست نوشته شده که پاپ در حال بوسیدن دست اعضای خانواده روتشیلد است. در ادامه می‌نویسد که «این خانواده مالک یک‌سوم آب قابل شرب دنیا و مالک بیشترین طلاهای دنیا هستند… دارایی کل این خانواده ۵۰۰ تریلیون دلار است!»,1
شهریه نجومی پردیس‌های پولی پزشکی اعلام شد,"به گزارش «تابناک» به نقل از مهر، 0۱۸ دانشگاه علوم پزشکی دارای پردیس خودگردان هستند و برای سال تحصیلی ۱۳۹۹-۱۴۰۰ دانشجو می‌پذیرند.در دفترچه کنکور سال ۹۹ تعداد ۱۸ دانشگاه برای رشته‌های پزشکی، داروسازی، دندانپزشکی و همچنین چندین رشته کارشناسی پذیرش دانشجو به صورت شهریه پرداز و محل تحصیل در پردیس خودگردان، پذیرش دانشجو دارند. برخی دیگر از دانشگاه‌ها دانشجوی شهریه پرداز می‌پذیرند اما محل تحصیل در دانشگاه علوم پزشکی اعلام شده است.دانشگاه‌های علوم پزشکی اردبیل، ارومیه، اصفهان، بابل، بندرعباس، تبریز، جندی شاپور اهواز، زاهدان، زنجان، شهید بهشتی، کرمان، کرمانشاه، گلستان، گیلان، مازندران، مشهد، همدان و یزد دارای پردیس خودگردان هستند.در جدول اعلامی شهریه‌های پردیس‌های خودگردان تاکید شده است که این شهریه‌ها علی‌الحساب بوده و برای نیمسال اول سال تحصیلی ۱۳۹۹- ۱۴۰۰ است.در توضیحات این جدول ذکر شده است شهریه‌های اعلام شده به صورت علی‌الحساب بوده و با تقریب ۷۰ درصد از کل شهریه دانشجویان محاسبه شده است و پس از حذف و اضافه، شهریه نهایی محاسبه و اعلام می‌شود.شهریه دانشجویان میهمان و انتقال (مازاد) همزمان با فرایندهای مهمانی و انتقالی طبق شیوه نامه‌های مربوطه محاسبه و دریافت خواهد شد و به دلیل شیوع ویروس کرونا پرداخت شهریه را به صورت غیر حضوری و صرفاً از درگاه الکترونیکی انجام شود.جدول شهریه علی‌الحساب دانشجویان شهریه پرداز دانشگاه علوم پزشکی نیمسال اول سال تحصیلی ۱۳۹۹ - ۱,۴۰۰ (مبالغ به ریال است)مدت زمان رشته پزشکی ۷ سال و تعداد واحدهای درسی آن ۲۹۰ واحد، مدت زمان رشته دندانپزشکی ۶ سال و تعداد واحدهای درسی آن ۲۱۷ واحد، مدت زمان رشته داروسازی ۵.۵ سال و تعداد واحدهای درسی آن ۲۱۱ واحد است.همچنین تعداد واحدهای درسی مقطع کارشناسی پیوسته ۱۳۰ واحد، تعداد واحدهای درسی مقطع کارشناسی ارشد حداکثر ۳۲ واحد و تعداد واحدهای درسی دوره دکتری تخصصی ۳۶ واحد است.در همین زمینه دانشگاه علوم پزشکی شهید بهشتی، اعلام کرده است شهریه پذیرفته شدگان پردیس خودگردان ورودی ۱۴۰۰-۱۳۹۹ برای یک سال تحصیلی برای مقطع کارشناسی ۱۶ میلیون و ۹۳۸ هزار و ۹۰۰ تومان و برای مقطع دکتری حرفه‌ای ۳۰ میلیون و ۱۱۳ هزار و ۶۰۰ تومان است. این شهریه علی‌الحساب بوده و افزایش سالانه شهریه برای دانشجویان ورودی ۹۹ منظور خواهد شد.دانشگاه علوم پزشکی کرمان نیز در جدولی میزان شهریه علی‌الحساب برای پزشکی، داروسازی، دندانپزشکی را به صورت شهریه هر واحد جداگانه اطلاع رسانی کرده است.ظرفیت پذیرش دانشجوی شهریه پرداز در پردیس خودگردان دانشگاه‌های علوم پزشکیظرفیت (فقط پردیس خودگردان ملاک است)",0
هیچ‌گاه بنای جمهوری اسلامی شکنجه نبوده است.,صادق لاریجانی رییس قوه قضاییه روز دوشنبه ۱۷ دی در جلسه مسئولان عالی قضایی در دستوری به دادستان کل کشور خواستار اعزام هیاتی برای بررسی موضوع شکنجه اسماعیل بخشی نماینده کارگران شرکت هفت تپه خوزستان شد و گفت: «چنین مسائلی برای ما بسیار مهم است زیرا هیچ‌گاه بنای جمهوری اسلامی چنین تخلفاتی نبوده و ما آن را به لحاظ شرعی و قانونی ممنوع می‌دانیم». لاریجانی اضافه کرد: «تخلف احتمالی بازجو نباید به حساب یک مجموعه گذاشته شود. دستگاه‌های امنیتی و انتظامی نیز موظفند از طریق بازرس‌‌ها و سایر سازوکارهای نظارتی از وقوع تخلفات [ماموران خود] جلوگیری کنند و متهم کردن کل یک دستگاه به دلیل اقدام احتمالی یک فرد، شایسته نیست».,1
مردم سالاری به صورت فراگیر در ساختار جمهوری اسلامی نهادینه و به رویه‌ی اساسی نظام تبدیل شده است.,"ابراهیم رئیسی، رئیس‌جمهوری ایران روز چهارشنبه ۳۰ شهریور در سخنرانی مجمع عمومی سازمان ملل گفته است:

«مردم‌سالاری بصورت فراگیر در ساختار حکومتی جمهوری اسلامی نهادینه و به رویه‌ی اساسی نظام تبدیل شده است.»
اولین بار نیست که مقام‌های جمهوری اسلامی مدعی مردم‌سالاری در ایران می‌شوند.

به عنوان نمونه، علی خامنه‌ای رهبر جمهوری اسلامی در یک سخنرانی به تاریخ ۲۹ بهمن ۱۳۹۹ گفته بود:

«[جمهوری اسلامی] مدیریت کشور را از یک حکومت استبدادی پادشاهی و فردی تبدیل کرد به یک حکومت مردمی و جمهوریت و مردم‌سالاری [کرد]. امروز حاکم بر سرنوشت ملت ایران خود مردمند؛ مردمند که انتخاب می‌کنند.»

یا در یک نمونه دیگر، حسن روحانی، رئیس‌جمهوری پیشین ایران در مراسم ۲۲ بهمن سال ۱۳۹۷ گفته بود:

«امروز در جامعه یک دموکراسی و مردم‌سالاری به معنای واقعی کلمه وجود دارد.»",1
در همه دنیا برای پوشش دانشجویان در دانشگاه قوانین سختی وجود دارد.,گروه علمی و دانشگاهی خبرگزاری فارس در گزارشی به قلم شهین مردانی مدعی شده: «در همه دنیا برای پوشش دانشجویان در دانشگاه قوانینی بعضا سخت وجود دارد که دانشجویان در محیط دانشگاه ملزم به رعایت آن هستند.» نویسنده این گزارش، برای اثبات این ادعا، مخاطبان را به دانشگاه‌های آمریکا، کانادا، انگلستان، ایتالیا، فرانسه و استرالیا ارجاع داده تا نشان دهد که وجود قوانین سخت‌گیرانه برای پوشش دانشجویان، مختص دانشگاه آزاد اسلامی نیست، بلکه امری رایج در جامعه دانشگاهی کشورهای غربی است. اساسا آن‌گونه که نویسنده در مطلبش به آن اشاره کرده، این گزارش در پاسخ به واکنش‌های صورت گرفته به بخشنامه دانشگاه آزاد اسلامی با عنوان «دستورالعمل آراستگی و شئون فرهنگی و رفتاری» تهیه شده است.,1
حساب عربی توییتر وزارت امور خارجه روسیه از «خلیج عربی» استفاده کرده‌ است.,اگر روس‌هراسی محسوب نمی‌شود باید بگیم که حساب عربی توییتر وزارت امور خارجه روسیه غلط کرده‌ که از عنوان جعلی خلیج ع ر ب ی به‌جای خلیج فارس استفاده کرده‌.,1
